TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	Calcite(s)_UZ  	Calcite-lz(s)_UZ	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	Calcite(s)_LZ  	Calcite-lz(s)_LZ	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	Calcite(s)_riv 	Calcite-lz(s)_riv	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	Calcite(s)_rate_UZ     	Calcite-lz(s)_rate_UZ  	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	Calcite(s)_rate_LZ     	Calcite-lz(s)_rate_LZ  	CO2(*g)_rate_LZ        
20151010       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	9.20984e-07    	1.40818e-05    	0.000499893    	0.000571861    	0.00073117     	0.0187781      	0.085086       	7.34642e-10    	0.0128734      	2.68888e-09    	10             	1.19157e-08    	2.99993e-08    	0.000938442    	0.00772194     	4.28515e-07    	9.38561e-06    	0.00072763     	0.00064376     	6.22326e-05    	0.000238116    	8.65951e-10    	0.00735726     	2.71665e-09    	0.0406103      	87             	2.57784e-08    	9.51093e-08    	0.000631412    	8.33439e-06    	4.28515e-07    	9.38561e-06    	0.00072763     	0.00064376     	6.22326e-05    	9.66182e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.57784e-08    	9.51093e-08    	0.000631412    	3.38178e-22    	-0.00127417            	-2.66707e-12           	-0.00240702            	-1.98509e-11           	2.50437e-07            	-1.47143e-14           	-0.000371792           	7.29697e-10            	-0.000147543           	-3.05096e-05           
20151011       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	9.03535e-07    	1.4323e-05     	0.000519166    	0.000593478    	0.000759546    	0.0185681      	0.0850853      	7.3464e-10     	0.0128726      	2.68887e-09    	10             	1.2163e-08     	3.18491e-08    	0.000954809    	0.00793195     	4.28609e-07    	9.38561e-06    	0.000728313    	0.000644198    	6.08383e-05    	0.000238296    	8.65951e-10    	0.00735726     	2.71666e-09    	0.0406103      	87             	2.57736e-08    	9.51834e-08    	0.000632123    	8.15384e-06    	4.28609e-07    	9.38561e-06    	0.000728313    	0.000644198    	6.08383e-05    	9.66915e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.57736e-08    	9.51834e-08    	0.000632123    	3.30852e-22    	-0.00104043            	-2.77643e-12           	-0.0011916             	-1.96076e-11           	1.94063e-07            	-1.47143e-14           	-0.000383168           	7.26203e-10            	-0.000116192           	1.72372e-05            
20151012       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	9.0353e-07     	1.45727e-05    	0.000532098    	0.000608111    	0.000778785    	0.0184283      	0.0850843      	7.34638e-10    	0.0128723      	2.68886e-09    	10             	1.21746e-08    	3.27051e-08    	0.000977667    	0.00807168     	4.28256e-07    	9.38561e-06    	0.000729418    	0.000644909    	5.94734e-05    	0.000238473    	8.65951e-10    	0.00735726     	2.71667e-09    	0.0406103      	87             	2.57961e-08    	9.54158e-08    	0.00063253     	7.97684e-06    	4.28256e-07    	9.38561e-06    	0.000729418    	0.000644909    	5.94734e-05    	9.67633e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.57961e-08    	9.54158e-08    	0.00063253     	3.2367e-22     	-0.00148071            	-2.85199e-12           	-0.000424895           	-1.94533e-11           	3.23419e-07            	-1.47143e-14           	-0.000373118           	7.27909e-10            	-0.000187669           	3.32841e-05            
20151013       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	9.1383e-07     	1.4232e-05     	0.000514699    	0.000588626    	0.000746277    	0.0186657      	0.0850829      	7.34636e-10    	0.0128723      	2.68884e-09    	10             	1.20222e-08    	3.11991e-08    	0.000957682    	0.00783434     	4.29454e-07    	9.41513e-06    	0.00072971     	0.000645594    	6.19212e-05    	0.000238156    	8.65951e-10    	0.00735725     	2.71667e-09    	0.0406103      	87             	2.57251e-08    	9.5195e-08     	0.00063453     	8.29409e-06    	4.29454e-07    	9.41513e-06    	0.00072971     	0.000645594    	6.19212e-05    	9.66346e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.57251e-08    	9.5195e-08     	0.00063453     	3.36542e-22    	-0.0020548             	-2.91449e-12           	1.34905e-05            	-1.93693e-11           	5.28423e-07            	-1.47143e-14           	-0.000363465           	7.3164e-10             	-0.000293136           	4.50132e-05            
20151014       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	9.11409e-07    	1.39301e-05    	0.000504789    	0.000577444    	0.000729774    	0.0187885      	0.0850815      	7.34634e-10    	0.0128719      	2.68883e-09    	10             	1.20453e-08    	3.06341e-08    	0.000937441    	0.0077115      	4.30649e-07    	9.44578e-06    	0.000729921    	0.000646251    	6.44517e-05    	0.000237829    	8.65951e-10    	0.00735725     	2.71668e-09    	0.0406103      	87             	2.56546e-08    	9.4965e-08     	0.000636457    	8.62119e-06    	4.30649e-07    	9.44578e-06    	0.000729921    	0.000646251    	6.44517e-05    	9.65018e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.56546e-08    	9.4965e-08     	0.000636457    	3.49815e-22    	-0.0020519             	-2.83029e-12           	-0.000646536           	-1.95033e-11           	5.04045e-07            	-1.47143e-14           	-0.00037958            	7.31457e-10            	-0.000287625           	9.57715e-05            
20151015       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.99121e-07    	1.41558e-05    	0.000521626    	0.000596356    	0.000759935    	0.0185652      	0.0850808      	7.34632e-10    	0.0128712      	2.68882e-09    	10             	1.2225e-08     	3.2169e-08     	0.000954473    	0.0079348      	4.30415e-07    	9.44578e-06    	0.000730689    	0.000646746    	6.30075e-05    	0.000238015    	8.65951e-10    	0.00735725     	2.71669e-09    	0.0406103      	87             	2.56694e-08    	9.51233e-08    	0.000636759    	8.43463e-06    	4.30415e-07    	9.44578e-06    	0.000730689    	0.000646746    	6.30075e-05    	9.65776e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.56694e-08    	9.51233e-08    	0.000636759    	3.42245e-22    	-0.00114101            	-2.7762e-12            	-0.000965199           	-1.95585e-11           	2.19241e-07            	-1.47143e-14           	-0.000396266           	7.31121e-10            	-0.000130888           	0.000114042            
20151016       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	8.99197e-07    	1.41496e-05    	0.000522444    	0.000597414    	0.000757048    	0.0185863      	0.08508        	7.34631e-10    	0.012871       	2.6888e-09     	10             	1.22248e-08    	3.2221e-08     	0.000955986    	0.00791366     	4.311e-07      	9.45986e-06    	0.000730896    	0.000647133    	6.33843e-05    	0.000237967    	8.65951e-10    	0.00735724     	2.71669e-09    	0.0406103      	87             	2.56292e-08    	9.50032e-08    	0.00063794     	8.48333e-06    	4.311e-07      	9.45986e-06    	0.000730896    	0.000647133    	6.33843e-05    	9.65578e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.56292e-08    	9.50032e-08    	0.00063794     	3.44221e-22    	-0.00116459            	-2.85323e-12           	-0.000303484           	-1.9426e-11            	2.35364e-07            	-1.47143e-14           	-0.000385912           	7.33693e-10            	-0.000136237           	0.000121225            
20151017       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	8.976e-07      	1.36438e-05    	0.000500835    	0.000573327    	0.000716922    	0.0188853      	0.0850794      	7.34629e-10    	0.0128708      	2.68879e-09    	10             	1.22272e-08    	3.08442e-08    	0.00091626     	0.00761471     	4.34148e-07    	9.50309e-06    	0.00072932     	0.000646887    	6.77061e-05    	0.000237409    	8.65951e-10    	0.00735724     	2.7167e-09     	0.0406103      	87             	2.54485e-08    	9.41269e-08    	0.000641084    	9.04054e-06    	4.34148e-07    	9.50309e-06    	0.00072932     	0.000646887    	6.77061e-05    	9.63317e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.54485e-08    	9.41269e-08    	0.000641084    	3.66831e-22    	-0.000967495           	-2.84381e-12           	-0.000268777           	-1.94192e-11           	1.84434e-07            	-1.47143e-14           	-0.000387981           	7.33621e-10            	-0.000106976           	0.000133041            
20151018       	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	8.82106e-07    	1.37651e-05    	0.000514153    	0.000588206    	0.000745126    	0.0186742      	0.0850789      	7.34627e-10    	0.0128702      	2.68878e-09    	10             	1.24541e-08    	3.22846e-08    	0.000923489    	0.00782583     	4.34186e-07    	9.50309e-06    	0.000729693    	0.000647127    	6.61905e-05    	0.000237605    	8.65951e-10    	0.00735724     	2.7167e-09     	0.0406103      	87             	2.54466e-08    	9.41699e-08    	0.000641458    	8.84542e-06    	4.34186e-07    	9.50309e-06    	0.000729693    	0.000647127    	6.61905e-05    	9.64109e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.54466e-08    	9.41699e-08    	0.000641458    	3.58913e-22    	-0.000662204           	-2.74341e-12           	-0.00100308            	-1.95548e-11           	9.97842e-08            	-1.47143e-14           	-0.000417037           	7.25505e-10            	-6.36744e-05           	0.000158034            
20151019       	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	8.76668e-07    	1.37653e-05    	0.00051798     	0.000592424    	0.000745432    	0.0186719      	0.0850786      	7.34625e-10    	0.0128699      	2.68877e-09    	10             	1.25348e-08    	3.27449e-08    	0.000924373    	0.00782809     	4.34322e-07    	9.50309e-06    	0.000729971    	0.000647305    	6.47067e-05    	0.000237796    	8.65951e-10    	0.00735723     	2.71671e-09    	0.0406103      	87             	2.5439e-08     	9.41786e-08    	0.000641895    	8.65409e-06    	4.34322e-07    	9.50309e-06    	0.000729971    	0.000647305    	6.47067e-05    	9.64885e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.5439e-08     	9.41786e-08    	0.000641895    	3.5115e-22     	-0.000525115           	-2.80507e-12           	-0.000432043           	-1.9437e-11            	7.49747e-08            	-1.47143e-14           	-0.000406059           	7.26461e-10            	-4.71679e-05           	0.000147166            
20151020       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	8.7417e-07     	1.36122e-05    	0.000513502    	0.000587342    	0.000732516    	0.018768       	0.0850782      	7.34623e-10    	0.0128697      	2.68875e-09    	10             	1.25665e-08    	3.25327e-08    	0.000914073    	0.00773203     	4.35032e-07    	9.51304e-06    	0.000729924    	0.000647467    	6.44947e-05    	0.000237823    	8.65951e-10    	0.00735723     	2.71672e-09    	0.0406103      	87             	2.53977e-08    	9.40203e-08    	0.000642899    	8.62674e-06    	4.35032e-07    	9.51304e-06    	0.000729924    	0.000647467    	6.44947e-05    	9.64996e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.53977e-08    	9.40203e-08    	0.000642899    	3.5004e-22     	-0.000570723           	-2.80581e-12           	-0.000267186           	-1.94018e-11           	8.40901e-08            	-1.47143e-14           	-0.000395518           	7.26969e-10            	-5.2482e-05            	0.000158784            
20151021       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	8.72762e-07    	1.36662e-05    	0.000518585    	0.000593094    	0.000739985    	0.0187123      	0.0850773      	7.34621e-10    	0.0128694      	2.68874e-09    	10             	1.25914e-08    	3.29326e-08    	0.00092129     	0.00778771     	4.34716e-07    	9.51821e-06    	0.000730518    	0.000647951    	6.37949e-05    	0.000237914    	8.65951e-10    	0.00735723     	2.71672e-09    	0.0406103      	87             	2.54169e-08    	9.41712e-08    	0.000642934    	8.53638e-06    	4.34716e-07    	9.51821e-06    	0.000730518    	0.000647951    	6.37949e-05    	9.65363e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.54169e-08    	9.41712e-08    	0.000642934    	3.46374e-22    	-0.00125753            	-2.7634e-12            	-0.000424401           	-1.94305e-11           	2.33168e-07            	-1.47143e-14           	-0.000393684           	7.26003e-10            	-0.000147236           	0.000246472            
20151022       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	8.76211e-07    	1.37285e-05    	0.000520642    	0.00059549     	0.000743433    	0.0186867      	0.0850763      	7.34619e-10    	0.0128693      	2.68873e-09    	10             	1.25438e-08    	3.29435e-08    	0.000928456    	0.0078133      	4.34075e-07    	9.52233e-06    	0.0007313      	0.000648536    	6.31083e-05    	0.000238002    	8.65951e-10    	0.00735722     	2.71673e-09    	0.0406103      	87             	2.54554e-08    	9.44184e-08    	0.00064265     	8.44766e-06    	4.34075e-07    	9.52233e-06    	0.0007313      	0.000648536    	6.31083e-05    	9.65723e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.54554e-08    	9.44184e-08    	0.00064265     	3.42774e-22    	-0.00154208            	-2.78794e-12           	-0.000236447           	-1.93945e-11           	3.12563e-07            	-1.47143e-14           	-0.000388678           	7.28498e-10            	-0.000193289           	0.000270678            
20151023       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	8.81218e-07    	1.38085e-05    	0.00052462     	0.000600006    	0.000751464    	0.0186274      	0.0850752      	7.34617e-10    	0.0128691      	2.68871e-09    	10             	1.24762e-08    	3.30261e-08    	0.000940624    	0.00787263     	4.33052e-07    	9.52422e-06    	0.000732478    	0.000649332    	6.19455e-05    	0.000238153    	8.65951e-10    	0.00735722     	2.71673e-09    	0.0406103      	87             	2.55169e-08    	9.48041e-08    	0.000642134    	8.29724e-06    	4.33052e-07    	9.52422e-06    	0.000732478    	0.000649332    	6.19455e-05    	9.66333e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.55169e-08    	9.48041e-08    	0.000642134    	3.3667e-22     	-0.00165857            	-2.79924e-12           	-0.0001875             	-1.93878e-11           	3.52086e-07            	-1.47143e-14           	-0.000383893           	7.32076e-10            	-0.000212846           	0.000272988            
20151024       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.84552e-07    	1.40209e-05    	0.000533274    	0.00060989     	0.000768757    	0.0185009      	0.0850747      	7.34616e-10    	0.0128691      	2.6887e-09     	10             	1.2437e-08     	3.34875e-08    	0.000959152    	0.00799912     	4.32823e-07    	9.52422e-06    	0.000732962    	0.000649644    	6.05516e-05    	0.000238333    	8.65951e-10    	0.00735722     	2.71674e-09    	0.0406103      	87             	2.55309e-08    	9.49211e-08    	0.000642206    	8.11669e-06    	4.32823e-07    	9.52422e-06    	0.000732962    	0.000649644    	6.05516e-05    	9.67066e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.55309e-08    	9.49211e-08    	0.000642206    	3.29344e-22    	-0.000800151           	-2.82552e-12           	-6.55557e-05           	-1.93665e-11           	1.3846e-07             	-1.47143e-14           	-0.000375927           	7.37362e-10            	-8.15973e-05           	0.000189225            
